case_id,activity,timestamp,part_desc
Case 267,Laser Marking - Machine 7,2012-02-01 12:51:00,Punch Holder
Case 267,Laser Marking - Machine 7,2012-02-01 14:02:00,Punch Holder
Case 267,Laser Marking - Machine 7,2012-02-01 17:59:00,Punch Holder
Case 267,Lapping - Machine 1,2012-02-02 01:15:00,Punch Holder
Case 267,Lapping - Machine 1,2012-02-02 17:02:00,Punch Holder
Case 267,Laser Marking - Machine 7,2012-02-02 15:53:00,Punch Holder
Case 267,Lapping - Machine 1,2012-02-03 01:15:00,Punch Holder
Case 267,Laser Marking - Machine 7,2012-02-03 07:40:00,Punch Holder
Case 267,Lapping - Machine 1,2012-02-03 11:53:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-05 10:02:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-02-05 18:04:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-05 20:03:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-06 06:53:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-06 08:09:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-19 00:10:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-19 06:55:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-19 07:20:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-19 13:40:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-20 07:00:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-19 21:22:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-20 06:52:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-20 15:27:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-20 21:26:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-20 21:53:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-21 06:48:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-21 07:17:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-21 08:25:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-02-21 11:22:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-02-23 16:04:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-02-24 12:53:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-02-26 14:47:00,Punch Holder
Case 267,Final Inspection Q.C.,2012-02-26 14:48:00,Punch Holder
Case 267,Packing,2012-02-27 01:00:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-02-27 15:16:00,Punch Holder
Case 267,Final Inspection Q.C.,2012-02-27 16:09:00,Punch Holder
Case 267,Packing,2012-02-28 01:00:00,Punch Holder
Case 267,Final Inspection Q.C.,2012-02-28 09:40:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-02-28 09:43:00,Punch Holder
Case 267,Final Inspection Q.C.,2012-02-28 09:42:00,Punch Holder
Case 267,Final Inspection Q.C.,2012-02-28 11:43:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-02-28 12:08:00,Punch Holder
Case 267,Round Grinding - Machine 2,2012-02-28 12:11:00,Punch Holder
Case 267,Round Grinding - Machine 3,2012-03-28 03:53:00,Punch Holder
Case 267,Final Inspection Q.C.,2012-03-28 14:05:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-03-28 12:47:00,Punch Holder
Case 267,Round Grinding - Q.C.,2012-03-28 14:13:00,Punch Holder
Case 267,Final Inspection Q.C.,2012-03-28 15:28:00,Punch Holder
Case 267,Packing,2012-03-30 01:00:00,Punch Holder
Case 268,Turning & Milling - Machine 8,2012-01-25 16:48:00,Locknut
Case 268,Turning & Milling - Machine 8,2012-01-25 18:00:00,Locknut
Case 268,Turning & Milling Q.C.,2012-01-25 18:02:00,Locknut
Case 268,Turning & Milling - Machine 8,2012-01-26 11:34:00,Locknut
Case 268,Turning & Milling Q.C.,2012-01-26 09:20:00,Locknut
Case 268,Turning & Milling - Machine 8,2012-01-26 16:01:00,Locknut
Case 268,Turning & Milling - Machine 8,2012-01-26 23:35:00,Locknut
Case 268,Turning & Milling Q.C.,2012-01-29 01:15:00,Locknut
Case 268,Turning & Milling - Machine 8,2012-01-29 13:40:00,Locknut
Case 268,Turning & Milling Q.C.,2012-01-29 13:43:00,Locknut
Case 268,Turning & Milling - Machine 8,2012-01-29 15:56:00,Locknut
Case 268,Turning & Milling - Machine 8,2012-01-29 23:46:00,Locknut
Case 268,Turning & Milling Q.C.,2012-01-30 07:29:00,Locknut
Case 268,Turning & Milling Q.C.,2012-01-30 09:25:00,Locknut
Case 268,Turning & Milling Q.C.,2012-02-06 10:21:00,Locknut
Case 268,Flat Grinding - Machine 11,2012-02-08 10:52:00,Locknut
Case 268,Lapping - Machine 1,2012-02-12 16:07:00,Locknut
Case 268,Round Grinding - Machine 3,2012-02-13 23:30:00,Locknut
Case 268,Round Grinding - Machine 3,2012-02-14 06:50:00,Locknut
Case 268,Round Grinding - Machine 3,2012-02-14 09:10:00,Locknut
Case 268,Laser Marking - Machine 7,2012-02-15 15:26:00,Locknut
Case 268,Packing,2012-02-16 01:00:00,Locknut
Case 268,Final Inspection Q.C.,2012-02-16 07:19:00,Locknut
Case 269,Turning & Milling - Machine 8,2012-01-09 17:30:00,Ballnut
Case 269,Turning & Milling - Machine 8,2012-01-10 16:04:00,Ballnut
Case 269,Turning & Milling Q.C.,2012-01-10 15:56:00,Ballnut
Case 269,Turning & Milling - Machine 8,2012-01-10 14:47:00,Ballnut
Case 269,Turning & Milling - Machine 8,2012-01-11 11:43:00,Ballnut
Case 269,Turning & Milling Q.C.,2012-01-11 13:53:00,Ballnut
Case 269,Turning & Milling - Machine 8,2012-01-11 15:04:00,Ballnut
Case 269,Turning & Milling - Machine 8,2012-01-11 17:54:00,Ballnut
Case 269,Turning & Milling Q.C.,2012-01-11 16:20:00,Ballnut
Case 269,Turning & Milling Q.C.,2012-01-12 08:40:00,Ballnut
Case 269,Laser Marking - Machine 7,2012-01-24 12:39:00,Ballnut
Case 269,Lapping - Machine 1,2012-01-24 11:24:00,Ballnut
Case 269,Round Grinding - Machine 2,2012-01-25 18:00:00,Ballnut
Case 269,Round Grinding - Machine 2,2012-01-25 23:48:00,Ballnut
Case 269,Round Grinding - Machine 12,2012-01-26 09:31:00,Ballnut
Case 269,Round Grinding - Machine 12,2012-01-26 10:51:00,Ballnut
Case 269,Final Inspection Q.C.,2012-01-29 08:40:00,Ballnut
Case 269,Final Inspection Q.C.,2012-01-29 12:00:00,Ballnut
Case 269,Final Inspection Q.C.,2012-01-29 15:55:00,Ballnut
Case 269,Packing,2012-01-30 01:00:00,Ballnut
Case 269,Final Inspection Q.C.,2012-01-30 10:31:00,Ballnut
Case 27,Turning & Milling - Machine 8,2012-01-18 17:51:00,Ballnut
Case 27,Turning & Milling - Machine 8,2012-01-19 11:00:00,Ballnut
Case 27,Turning & Milling - Machine 8,2012-01-19 12:09:00,Ballnut
Case 27,Turning & Milling - Machine 8,2012-01-19 15:24:00,Ballnut
Case 27,Turning & Milling - Machine 8,2012-01-20 12:39:00,Ballnut
Case 27,Turning & Milling - Machine 8,2012-01-22 07:02:00,Ballnut
Case 27,Turning & Milling - Machine 8,2012-01-22 11:02:00,Ballnut
Case 27,Turning & Milling Q.C.,2012-01-22 13:51:00,Ballnut
Case 27,Lapping - Machine 1,2012-01-22 17:26:00,Ballnut
Case 27,Round Grinding - Manual,2012-01-22 18:27:00,Ballnut
Case 27,Round Grinding - Manual,2012-01-22 22:11:00,Ballnut
Case 27,Laser Marking - Machine 7,2012-01-23 17:13:00,Ballnut
Case 27,Final Inspection Q.C.,2012-01-24 13:00:00,Ballnut
Case 27,Packing,2012-01-25 01:00:00,Ballnut
Case 27,Final Inspection Q.C.,2012-01-25 10:55:00,Ballnut
Case 271,Turning & Milling - Machine 5,2012-01-02 23:00:00,Cable Head
Case 271,Turning & Milling - Machine 5,2012-01-02 20:53:00,Cable Head
Case 271,Turning & Milling - Machine 5,2012-01-03 07:00:00,Cable Head
Case 271,Turning & Milling - Machine 5,2012-01-03 08:43:00,Cable Head
Case 271,Turning & Milling Q.C.,2012-01-03 15:36:00,Cable Head
Case 271,Turning & Milling - Machine 5,2012-01-04 06:55:00,Cable Head
Case 271,Turning & Milling Q.C.,2012-01-04 01:15:00,Cable Head
Case 271,Turning & Milling Q.C.,2012-01-04 15:41:00,Cable Head
Case 271,Turning & Milling - Machine 5,2012-01-04 14:14:00,Cable Head
Case 271,Laser Marking - Machine 7,2012-01-04 15:57:00,Cable Head
Case 271,Turning & Milling Q.C.,2012-01-04 15:48:00,Cable Head
Case 271,Turning & Milling - Machine 5,2012-01-04 16:59:00,Cable Head
Case 271,Laser Marking - Machine 7,2012-01-05 00:58:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-16 01:15:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-16 01:15:00,Cable Head
Case 271,Grinding Rework,2012-01-16 10:37:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-16 12:45:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-16 15:07:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-17 13:27:00,Cable Head
Case 271,Grinding Rework,2012-01-17 14:16:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-18 01:15:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-18 08:44:00,Cable Head
Case 271,Grinding Rework,2012-01-18 12:12:00,Cable Head
Case 271,Lapping - Machine 1,2012-01-18 12:12:00,Cable Head
Case 271,Round Grinding - Machine 2,2012-01-19 16:10:00,Cable Head
Case 271,Round Grinding - Machine 2,2012-01-19 21:11:00,Cable Head
Case 271,Round Grinding - Machine 2,2012-01-19 23:40:00,Cable Head
Case 271,Lapping - Machine 1,2012-02-21 16:26:00,Cable Head
Case 271,Lapping - Machine 1,2012-02-22 01:15:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-22 05:12:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-22 06:56:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-22 15:53:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-23 04:46:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-23 11:11:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-23 12:15:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-23 12:23:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-24 00:32:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-24 06:35:00,Cable Head
Case 271,Round Grinding - Machine 2,2012-02-24 06:58:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-24 11:52:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-26 06:37:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-26 14:41:00,Cable Head
Case 271,Lapping - Machine 1,2012-02-26 09:16:00,Cable Head
Case 271,Round Grinding - Machine 3,2012-02-26 15:37:00,Cable Head
Case 271,Final Inspection Q.C.,2012-02-27 17:55:00,Cable Head
Case 271,Packing,2012-02-28 01:00:00,Cable Head
Case 271,Final Inspection Q.C.,2012-02-28 13:41:00,Cable Head
Case 271,Packing,2012-03-05 01:00:00,Cable Head
Case 271,Final Inspection Q.C.,2012-03-05 11:01:00,Cable Head
Case 271,Grinding Rework - Machine 27,2012-03-05 17:45:00,Cable Head
Case 271,Grinding Rework - Machine 27,2012-03-05 20:20:00,Cable Head
Case 271,Grinding Rework - Machine 27,2012-03-06 16:04:00,Cable Head
Case 271,Final Inspection Q.C.,2012-03-08 12:05:00,Cable Head
Case 271,Final Inspection Q.C.,2012-03-08 15:16:00,Cable Head
Case 271,Packing,2012-03-09 01:00:00,Cable Head
Case 271,Final Inspection Q.C.,2012-03-12 13:14:00,Cable Head
Case 271,Packing,2012-03-12 13:00:00,Cable Head
Case 271,Packing,2012-03-13 01:00:00,Cable Head
Case 271,Packing,2012-03-20 01:00:00,Cable Head
Case 272,Turning & Milling - Machine 9,2012-01-24 12:30:00,Spur Gear
Case 272,Turning & Milling - Machine 9,2012-01-24 23:26:00,Spur Gear
Case 272,Turning & Milling - Machine 9,2012-01-25 06:27:00,Spur Gear
Case 272,Turning & Milling - Machine 9,2012-01-25 07:29:00,Spur Gear
Case 272,Turning & Milling Q.C.,2012-01-25 08:05:00,Spur Gear
Case 272,Flat Grinding - Machine 11,2012-01-26 16:30:00,Spur Gear
Case 272,Turning & Milling Q.C.,2012-02-06 13:16:00,Spur Gear
Case 272,Laser Marking - Machine 7,2012-02-06 11:24:00,Spur Gear
Case 272,Lapping - Machine 1,2012-02-07 13:30:00,Spur Gear
Case 272,Round Grinding - Machine 3,2012-02-08 14:18:00,Spur Gear
Case 272,Round Grinding - Machine 3,2012-02-08 15:59:00,Spur Gear
Case 272,Round Grinding - Machine 3,2012-02-08 17:42:00,Spur Gear
Case 272,Final Inspection Q.C.,2012-02-09 16:07:00,Spur Gear
Case 272,Packing,2012-02-10 01:00:00,Spur Gear
Case 272,Final Inspection Q.C.,2012-02-10 08:36:00,Spur Gear
Case 272,Final Inspection Q.C.,2012-02-10 10:24:00,Spur Gear
Case 273,Turning & Milling - Machine 9,2012-01-18 14:15:00,Spur Gear
Case 273,Turning & Milling - Machine 9,2012-01-19 07:07:00,Spur Gear
Case 273,Turning & Milling - Machine 9,2012-01-18 16:08:00,Spur Gear
Case 273,Turning & Milling Q.C.,2012-01-19 08:04:00,Spur Gear
Case 273,Flat Grinding - Machine 11,2012-01-23 13:52:00,Spur Gear
Case 273,Laser Marking - Machine 7,2012-02-06 10:50:00,Spur Gear
Case 273,Lapping - Machine 1,2012-02-07 14:00:00,Spur Gear
Case 273,Round Grinding - Manual,2012-02-07 17:45:00,Spur Gear
Case 273,Round Grinding - Machine 12,2012-02-07 23:03:00,Spur Gear
Case 273,Round Grinding - Machine 12,2012-02-07 23:46:00,Spur Gear
Case 273,Round Grinding - Machine 12,2012-02-08 11:30:00,Spur Gear
Case 273,Packing,2012-02-09 01:00:00,Spur Gear
Case 273,Final Inspection Q.C.,2012-02-09 11:59:00,Spur Gear
Case 273,Final Inspection Q.C.,2012-02-09 13:32:00,Spur Gear
Case 273,Final Inspection Q.C.,2012-02-09 18:00:00,Spur Gear
Case 274,Turning & Milling - Machine 8,2012-01-02 16:43:00,Spur Gear
Case 274,Turning & Milling - Machine 8,2012-01-03 10:12:00,Spur Gear
Case 274,Turning & Milling Q.C.,2012-01-03 08:40:00,Spur Gear
Case 274,Turning & Milling - Machine 8,2012-01-03 11:51:00,Spur Gear
Case 274,Turning & Milling Q.C.,2012-01-03 12:14:00,Spur Gear
Case 274,Flat Grinding - Machine 11,2012-01-03 12:30:00,Spur Gear
Case 274,Lapping - Machine 1,2012-01-03 13:30:00,Spur Gear
Case 274,Round Grinding - Manual,2012-01-03 16:00:00,Spur Gear
Case 274,Round Grinding - Q.C.,2012-01-04 11:02:00,Spur Gear
Case 274,Laser Marking - Machine 7,2012-01-04 12:20:00,Spur Gear
Case 274,Final Inspection Q.C.,2012-01-04 12:49:00,Spur Gear
Case 274,Final Inspection Q.C.,2012-01-04 13:30:00,Spur Gear
Case 274,Packing,2012-01-05 01:00:00,Spur Gear
Case 277,Milling - Machine 16,2012-01-02 16:00:00,Cable Head
Case 277,Turning & Milling Q.C.,2012-01-03 01:15:00,Cable Head
Case 277,Lapping - Machine 1,2012-01-05 16:54:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-05 18:30:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-05 23:45:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-08 08:30:00,Cable Head
Case 277,Lapping - Machine 1,2012-01-08 08:40:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-08 10:00:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-08 17:43:00,Cable Head
Case 277,Packing,2012-01-09 01:00:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-09 09:06:00,Cable Head
Case 277,Final Inspection Q.C.,2012-01-09 13:29:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-09 10:51:00,Cable Head
Case 277,Round Grinding - Manual,2012-01-09 12:34:00,Cable Head
Case 28,Turning & Milling - Machine 6,2012-02-01 23:39:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-03 06:45:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-03 12:50:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-03 09:06:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-05 07:16:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-10 00:13:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-10 06:34:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-10 07:47:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-10 12:29:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-11 11:31:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-11 21:59:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-12 00:11:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-12 06:37:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-12 09:49:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-12 08:00:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-14 07:22:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-14 07:26:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-15 15:52:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-15 19:52:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-16 05:19:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-16 08:37:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-17 06:54:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-17 08:29:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-17 12:49:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-17 10:52:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-18 14:30:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-19 09:00:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-19 05:14:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-19 15:53:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-19 20:15:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-20 06:15:00,Ballnut
Case 28,Turning & Milling - Machine 6,2012-02-20 07:49:00,Ballnut
Case 28,Turning & Milling Q.C.,2012-02-20 07:50:00,Ballnut
Case 28,Nitration Q.C.,2012-03-05 12:14:00,Ballnut
Case 28,Lapping - Machine 1,2012-03-06 01:15:00,Ballnut
Case 28,Lapping - Machine 1,2012-03-06 01:15:00,Ballnut
Case 28,Laser Marking - Machine 7,2012-03-06 09:11:00,Ballnut
Case 28,Lapping - Machine 1,2012-03-06 12:06:00,Ballnut
Case 28,Lapping - Machine 1,2012-03-06 09:32:00,Ballnut
Case 28,Lapping - Machine 1,2012-03-06 12:54:00,Ballnut
Case 28,Lapping - Machine 1,2012-03-06 17:40:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-08 04:11:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-08 06:48:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-08 16:14:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-08 22:00:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-08 23:41:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-09 06:46:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-09 11:49:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-11 06:34:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-11 11:36:00,Ballnut
Case 28,Final Inspection Q.C.,2012-03-11 13:34:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-11 15:57:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-11 18:25:00,Ballnut
Case 28,Round Grinding - Machine 3,2012-03-12 02:08:00,Ballnut
Case 28,Packing,2012-03-12 01:00:00,Ballnut
Case 28,Packing,2012-03-12 01:00:00,Ballnut
Case 28,Final Inspection Q.C.,2012-03-12 15:52:00,Ballnut
Case 28,Packing,2012-03-13 01:00:00,Ballnut
Case 28,Final Inspection Q.C.,2012-03-13 14:01:00,Ballnut
Case 28,Packing,2012-03-14 01:00:00,Ballnut
Case 28,Packing,2012-03-15 01:00:00,Ballnut
Case 29,Turning & Milling - Machine 10,2012-02-14 23:31:00,Cable Head
Case 29,Turning & Milling - Machine 10,2012-02-16 15:56:00,Cable Head
Case 29,Turning & Milling - Machine 10,2012-02-17 12:50:00,Cable Head
Case 29,Turning & Milling - Machine 10,2012-02-18 07:00:00,Cable Head
Case 29,Turning & Milling - Machine 10,2012-02-18 22:00:00,Cable Head
Case 29,Turning & Milling - Machine 10,2012-02-19 06:47:00,Cable Head
Case 29,Turning & Milling Q.C.,2012-02-24 10:06:00,Cable Head
Case 29,Laser Marking - Machine 7,2012-02-26 09:47:00,Cable Head
Case 29,Turning & Milling - Machine 10,2012-02-27 01:15:00,Cable Head
Case 29,Turning & Milling - Machine 10,2012-02-27 01:15:00,Cable Head
Case 29,Lapping - Machine 1,2012-03-20 14:51:00,Cable Head
Case 29,Lapping - Machine 1,2012-03-21 16:00:00,Cable Head
Case 29,Lapping - Machine 1,2012-03-21 12:14:00,Cable Head
Case 29,Round Grinding - Machine 2,2012-03-22 14:10:00,Cable Head
Case 29,Round Grinding - Machine 2,2012-03-22 16:00:00,Cable Head
Case 29,Round Grinding - Machine 2,2012-03-22 20:38:00,Cable Head
Case 29,Round Grinding - Machine 2,2012-03-23 00:37:00,Cable Head
Case 29,Round Grinding - Machine 2,2012-03-23 11:54:00,Cable Head
Case 29,Round Grinding - Machine 2,2012-03-25 11:23:00,Cable Head
Case 29,Round Grinding - Machine 2,2012-03-25 11:47:00,Cable Head
Case 29,Final Inspection Q.C.,2012-03-28 12:40:00,Cable Head
Case 29,Packing,2012-03-29 01:00:00,Cable Head
Case 29,Final Inspection Q.C.,2012-03-29 12:39:00,Cable Head
Case 3,Turning & Milling - Machine 5,2012-01-29 17:59:00,Cable Head
Case 3,Turning & Milling Q.C.,2012-01-29 18:01:00,Cable Head
Case 3,Turning & Milling - Machine 4,2012-01-29 23:23:00,Cable Head
Case 3,Turning & Milling Q.C.,2012-01-30 07:40:00,Cable Head
Case 3,Laser Marking - Machine 7,2012-01-30 08:28:00,Cable Head
Case 3,Lapping - Machine 1,2012-02-14 13:40:00,Cable Head
Case 3,Round Grinding - Machine 3,2012-02-14 16:08:00,Cable Head
Case 3,Round Grinding - Machine 3,2012-02-14 17:30:00,Cable Head
Case 3,Round Grinding - Machine 3,2012-02-14 21:34:00,Cable Head
Case 3,Round Grinding - Machine 3,2012-02-14 22:58:00,Cable Head
Case 3,Round Grinding - Machine 3,2012-02-14 23:46:00,Cable Head
Case 3,Round Grinding - Machine 3,2012-02-15 05:41:00,Cable Head
Case 3,Final Inspection Q.C.,2012-02-16 11:22:00,Cable Head
Case 3,Final Inspection Q.C.,2012-02-16 12:15:00,Cable Head
Case 3,Packing,2012-02-17 01:00:00,Cable Head
Case 30,Turning & Milling - Machine 5,2012-02-29 12:38:00,Cable Head
Case 30,Turning & Milling Q.C.,2012-02-29 10:00:00,Cable Head
Case 30,Turning & Milling - Machine 5,2012-02-29 16:00:00,Cable Head
Case 30,Turning & Milling - Machine 5,2012-02-29 18:30:00,Cable Head
Case 30,Turning & Milling - Machine 5,2012-03-01 14:45:00,Cable Head
Case 30,Turning & Milling Q.C.,2012-03-01 15:05:00,Cable Head
